"year","sex","age","deaths"
2000,"male",80,406.054755742478
2000,"male",85,871.263167259786
2001,"male",0,454.517878895079
2001,"male",1,85.4450428213471
2001,"male",5,51.2670256928083
2001,"male",10,56.2932046822993
2001,"male",15,141.738247503646
2001,"male",20,139.72777590785
2001,"male",25,151.790605482628
2001,"male",30,143.748719099443
2001,"male",35,169.884849844796
2001,"male",40,188.984330004862
2001,"male",45,219.141403941808
2001,"male",50,288.502673996784
2001,"male",55,253.319421070347
2001,"male",60,351.83252926437
2001,"male",65,426.219978308837
2001,"male",70,522.722614907065
2001,"male",75,582.031526983058
2001,"male",80,455.371816447885
2001,"male",85,871.53943677774
2002,"male",0,466.696714171251
2002,"male",1,105.700736336672
2002,"male",5,59.0922559824643
2002,"male",10,62.0969469646235
2002,"male",15,138.924584077679
2002,"male",20,139.217348840043
2002,"male",25,138.215785179323
2002,"male",30,129.201712232846
2002,"male",35,158.247058393718
2002,"male",40,212.331496072584
2002,"male",45,218.340878036902
2002,"male",50,250.390915179934
2002,"male",55,335.523826341111
2002,"male",60,359.561354198385
2002,"male",65,465.727102234676
2002,"male",70,513.802157949224
2002,"male",75,616.963215003356
2002,"male",80,502.296990125009
2002,"male",85,892.393221701283
2003,"male",0,401.290636896135
2003,"male",1,80.1058673299272
2003,"male",5,49.0648437395804
2003,"male",10,39.0516103233395
2003,"male",15,121.160124336515
2003,"male",20,135.178651119252
2003,"male",25,151.199824585238
2003,"male",30,154.20379461011
2003,"male",35,152.201147926862
2003,"male",40,194.256728275073
2003,"male",45,233.308338598413
2003,"male",50,269.35597889688
2003,"male",55,317.419499294836
2003,"male",60,427.565066873486
2003,"male",65,525.236030215791
2003,"male",70,558.738424626242
2003,"male",75,695.919722428742
2003,"male",80,574.759598092227
2003,"male",85,973.286288058615
2004,"male",0,368.811147349789
2004,"male",1,96.0638131746594
2004,"male",5,41.0272535433441
2004,"male",10,58.0385537930234
2004,"male",15,108.071789821492
2004,"male",20,140.093060879712
2004,"male",25,143.09505504142
2004,"male",30,164.109014173377
2004,"male",35,162.107684732238
2004,"male",40,199.132279393304
2004,"male",45,242.160862377787
2004,"male",50,273.181468715438
2004,"male",55,357.237305243265
2004,"male",60,386.256582139776
2004,"male",65,503.334354446393
2004,"male",70,606.402820665038
2004,"male",75,643.427415326104
2004,"male",80,613.407473709023
2004,"male",85,915.608219320973
2005,"male",0,386.788143955086
2005,"male",1,83.1694713685807
2005,"male",5,38.0775893012779
2005,"male",10,53.1082166570455
2005,"male",15,139.28381349678
2005,"male",20,152.310357205112
2005,"male",25,157.320566323701
2005,"male",30,154.314440852547
2005,"male",35,166.338942737161
2005,"male",40,218.445117570489
2005,"male",45,234.477786749975
2005,"male",50,293.598254349327
2005,"male",55,321.655425413427
2005,"male",60,410.837147724314
2005,"male",65,505.029079153791
2005,"male",70,562.145463105708
2005,"male",75,685.396607423002
2005,"male",80,698.423151131334
2005,"male",85,947.372220712757
2006,"male",0,339.620023151755
2006,"male",1,78.106363948789
2006,"male",5,47.0640910973472
2006,"male",10,65.0886366239909
2006,"male",15,122.166364125029
